               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.014104,            0.020137,          0.00097356,             0.83454,             0.80041,             0.83199,             0.74626,            0.015907,            0.029761,           0.0040959,            0.005479,            0.005479,            0.005479
                 139,            0.014653,            0.020022,          0.00090123,             0.85019,             0.78843,             0.83874,             0.74619,            0.015699,            0.028966,           0.0042023,            0.005446,            0.005446,            0.005446
                 140,            0.014681,            0.020859,            0.000975,             0.79467,             0.79241,              0.8092,             0.72898,            0.016643,            0.031015,           0.0041039,            0.005413,            0.005413,            0.005413
                 141,            0.014473,            0.019846,          0.00087884,             0.76758,             0.83037,             0.80704,             0.72305,            0.016964,            0.030967,           0.0038232,             0.00538,             0.00538,             0.00538
                 142,             0.01431,            0.019578,          0.00088438,             0.78894,             0.83563,             0.82173,             0.73287,            0.015545,            0.029185,           0.0033667,            0.005347,            0.005347,            0.005347
                 143,            0.014177,             0.01945,          0.00091578,               0.846,             0.79678,             0.83584,              0.7528,            0.015213,            0.028403,           0.0047342,            0.005314,            0.005314,            0.005314
                 144,            0.013823,            0.019036,          0.00095837,             0.78122,             0.80834,             0.82208,             0.72812,            0.016029,            0.030516,           0.0045021,            0.005281,            0.005281,            0.005281
                 145,            0.013738,            0.018332,            0.001011,              0.7607,             0.82483,             0.82078,             0.74432,            0.015045,             0.02838,           0.0047035,            0.005248,            0.005248,            0.005248
                 146,            0.014114,            0.019404,           0.0011663,             0.77587,             0.82647,             0.81624,             0.73346,            0.015892,            0.029728,           0.0051191,            0.005215,            0.005215,            0.005215
                 147,            0.013878,            0.019934,           0.0009317,             0.83956,              0.7829,              0.8225,             0.74126,            0.015453,            0.028571,           0.0046308,            0.005182,            0.005182,            0.005182
                 148,            0.014315,            0.020038,          0.00095113,             0.85302,             0.77433,             0.83216,             0.74667,            0.015805,            0.029986,           0.0045783,            0.005149,            0.005149,            0.005149
                 149,            0.013869,            0.018995,          0.00088969,             0.82466,              0.7836,             0.81944,             0.73511,            0.015369,            0.028015,           0.0049988,            0.005116,            0.005116,            0.005116
                 150,            0.013938,            0.019843,          0.00099676,             0.82172,             0.78203,             0.82998,             0.74274,            0.015633,             0.02748,           0.0047649,            0.005083,            0.005083,            0.005083
                 151,            0.013953,            0.019065,           0.0008841,             0.82898,             0.79406,             0.83763,              0.7516,            0.016113,            0.029068,           0.0049088,             0.00505,             0.00505,             0.00505
                 152,            0.014106,            0.019101,           0.0008934,             0.83665,             0.79424,             0.82199,             0.73818,            0.015769,            0.028829,           0.0050975,            0.005017,            0.005017,            0.005017
                 153,            0.013899,            0.019666,          0.00087777,             0.80958,             0.76919,             0.81692,             0.73759,            0.015505,            0.028587,           0.0055375,            0.004984,            0.004984,            0.004984
                 154,            0.013686,            0.019421,          0.00097746,             0.80022,             0.80831,             0.81416,             0.73297,            0.015703,            0.029387,           0.0040496,            0.004951,            0.004951,            0.004951
                 155,            0.013652,            0.019478,          0.00095476,             0.80976,              0.8108,             0.82838,             0.74843,            0.015969,            0.029504,           0.0051835,            0.004918,            0.004918,            0.004918
                 156,            0.013786,            0.018793,          0.00080204,             0.80273,             0.79857,             0.82756,             0.74414,            0.016262,            0.030178,           0.0055228,            0.004885,            0.004885,            0.004885
                 157,            0.013541,            0.019314,          0.00079869,             0.80241,             0.79639,             0.82455,              0.7388,            0.016135,            0.030516,           0.0049229,            0.004852,            0.004852,            0.004852
                 158,            0.013476,            0.019098,           0.0007961,             0.79041,             0.81728,             0.82477,              0.7493,            0.015434,            0.029287,           0.0045877,            0.004819,            0.004819,            0.004819
